Year,State,County,Value
1991,INDIANA,MORGAN,118.6
1991,INDIANA,RUSH,102.8
1991,INDIANA,SHELBY,107.7
1991,INDIANA,TIPTON,106.7
1991,INDIANA,BLACKFORD,97.9
1991,INDIANA,DELAWARE,107.7
1991,INDIANA,FAYETTE,89.9
1991,INDIANA,HENRY,102.8
1991,INDIANA,JAY,94.9
1991,INDIANA,RANDOLPH,104.8
1991,INDIANA,UNION,105.7
1991,INDIANA,WAYNE,102.8
1991,INDIANA,CARROLL,105.7
1991,INDIANA,CASS,91.9
1991,INDIANA,ELKHART,96.8
1991,INDIANA,FULTON,93.9
1991,INDIANA,KOSCIUSKO,89.9
1991,INDIANA,MARSHALL,90.9
1991,INDIANA,MIAMI,101.8
1991,INDIANA,ST. JOSEPH,88
1991,INDIANA,WABASH,103.8
1991,INDIANA,ADAMS,93.9
1991,INDIANA,ALLEN,103.8
1991,INDIANA,DE KALB,98.8
1991,INDIANA,HUNTINGTON,99.8
1991,INDIANA,LAGRANGE,107.7
1991,INDIANA,NOBLE,102.8
1991,INDIANA,STEUBEN,103.8
1991,INDIANA,WELLS,92.9
1991,INDIANA,WHITLEY,96.8
1991,INDIANA,BENTON,78.1
1991,INDIANA,JASPER,77.1
1991,INDIANA,LA PORTE,78.1
1991,INDIANA,LAKE,59.3
1991,INDIANA,NEWTON,84
1991,INDIANA,PORTER,80.1
1991,INDIANA,PULASKI,74.1
1991,INDIANA,STARKE,76.1
1991,INDIANA,WHITE,87
1991,INDIANA,BROWN,85
1991,INDIANA,CRAWFORD,64.3
1991,INDIANA,FLOYD,59.3
1991,INDIANA,HARRISON,60.3
1991,INDIANA,JACKSON,69.2
1991,INDIANA,LAWRENCE,61.3
1991,INDIANA,MONROE,93.9
1991,INDIANA,ORANGE,62.3
1991,INDIANA,PERRY,86
1991,INDIANA,WASHINGTON,60.3
1991,INDIANA,CLARK,77.1
1991,INDIANA,DEARBORN,86
1991,INDIANA,FRANKLIN,88
1991,INDIANA,JEFFERSON,84
1991,INDIANA,JENNINGS,93.9
1991,INDIANA,OHIO,90.9
1991,INDIANA,RIPLEY,88.9
1991,INDIANA,SCOTT,94.9
1991,INDIANA,SWITZERLAND,82
1991,INDIANA,DAVIESS,92.9
1991,INDIANA,DUBOIS,82
1991,INDIANA,GIBSON,103.8
1991,INDIANA,GREENE,88
1991,INDIANA,KNOX,100.8
1991,INDIANA,MARTIN,81
1991,INDIANA,PIKE,88.9
1991,INDIANA,POSEY,95.9
1991,INDIANA,SPENCER,92.9
1991,INDIANA,SULLIVAN,95.9
1991,INDIANA,VANDERBURGH,89.9
1991,INDIANA,WARRICK,86
1991,INDIANA,CLAY,107.7
1991,INDIANA,FOUNTAIN,60.3
1991,INDIANA,MONTGOMERY,77.1
1991,INDIANA,OWEN,102.8
1991,INDIANA,PARKE,86
1991,INDIANA,PUTNAM,103.8
1991,INDIANA,TIPPECANOE,76.1
1991,INDIANA,VERMILLION,100.8
1991,INDIANA,VIGO,104.8
1991,INDIANA,WARREN,69.2
1990,INDIANA,BARTHOLOMEW,129.6
1990,INDIANA,BOONE,136.6
1990,INDIANA,CLINTON,143.6
1990,INDIANA,DECATUR,130.6
1990,INDIANA,GRANT,129.6
1990,INDIANA,HAMILTON,135.6
1990,INDIANA,HANCOCK,130.6
1990,INDIANA,HENDRICKS,138.6
1990,INDIANA,HOWARD,140.6
1990,INDIANA,JOHNSON,136.6
1990,INDIANA,MADISON,133.6
1990,INDIANA,MARION,133.6
1990,INDIANA,MORGAN,134.6
1990,INDIANA,RUSH,126.5
1990,INDIANA,SHELBY,138.6
1990,INDIANA,TIPTON,135.6
1990,INDIANA,BLACKFORD,123.5
1990,INDIANA,DELAWARE,125.5
1990,INDIANA,FAYETTE,129.6
1990,INDIANA,HENRY,122.5
1990,INDIANA,JAY,115.5
1990,INDIANA,RANDOLPH,117.5
1990,INDIANA,UNION,130.6
1990,INDIANA,WAYNE,127.6
1990,INDIANA,CARROLL,147.6
1990,INDIANA,CASS,130.6
1990,INDIANA,ELKHART,129.6
1990,INDIANA,FULTON,124.5
1990,INDIANA,KOSCIUSKO,127.5
1990,INDIANA,MARSHALL,130.6
1990,INDIANA,MIAMI,133.6
1990,INDIANA,ST. JOSEPH,125.5
1990,INDIANA,WABASH,135.6
1990,INDIANA,ADAMS,128.6
1990,INDIANA,ALLEN,130.6
1990,INDIANA,DE KALB,120.5
1990,INDIANA,HUNTINGTON,129.6
1990,INDIANA,LAGRANGE,119.5
1990,INDIANA,NOBLE,121.5
1990,INDIANA,STEUBEN,116.5
1990,INDIANA,WELLS,133.6
1990,INDIANA,WHITLEY,127.5
1990,INDIANA,BENTON,140.6
1990,INDIANA,JASPER,129.6
1990,INDIANA,LA PORTE,134.6
1990,INDIANA,LAKE,125.5
1990,INDIANA,NEWTON,139.6
1990,INDIANA,PORTER,133.6
1990,INDIANA,PULASKI,128.6
1990,INDIANA,STARKE,127.5
1990,INDIANA,WHITE,133.6
1990,INDIANA,BROWN,115.5
1990,INDIANA,CRAWFORD,98.4
1990,INDIANA,FLOYD,109.5
1990,INDIANA,HARRISON,95.4
1990,INDIANA,JACKSON,113.5
1990,INDIANA,LAWRENCE,99.4
1990,INDIANA,MONROE,113.5
1990,INDIANA,ORANGE,111.5
1990,INDIANA,PERRY,114.5
1990,INDIANA,WASHINGTON,101.4
1990,INDIANA,CLARK,100.4
1990,INDIANA,DEARBORN,110.5
1990,INDIANA,FRANKLIN,130.6
1990,INDIANA,JEFFERSON,109.5
1990,INDIANA,JENNINGS,120.5
1990,INDIANA,OHIO,118.5
1990,INDIANA,RIPLEY,117.5
1990,INDIANA,SCOTT,116.5
1990,INDIANA,SWITZERLAND,114.5
1990,INDIANA,DAVIESS,117.5
1990,INDIANA,DUBOIS,119.5
1990,INDIANA,GIBSON,127.6
1990,INDIANA,GREENE,117.5
1990,INDIANA,KNOX,113.5
1990,INDIANA,MARTIN,104.5
1990,INDIANA,PIKE,108.5
1990,INDIANA,POSEY,116.5
1990,INDIANA,SPENCER,119.5
1990,INDIANA,SULLIVAN,121.5
1990,INDIANA,VANDERBURGH,119.5
1990,INDIANA,WARRICK,111.5
1990,INDIANA,CLAY,129.6
1990,INDIANA,FOUNTAIN,132.6
1990,INDIANA,MONTGOMERY,141.6
1990,INDIANA,OWEN,118.5
1990,INDIANA,PARKE,132.6
1990,INDIANA,PUTNAM,132.6
1990,INDIANA,TIPPECANOE,144.6
1990,INDIANA,VERMILLION,133.6
1990,INDIANA,VIGO,125.5
1990,INDIANA,WARREN,142.6
1989,INDIANA,BARTHOLOMEW,132
1989,INDIANA,BOONE,139
1989,INDIANA,CLINTON,143.1
1989,INDIANA,DECATUR,133
1989,INDIANA,GRANT,134
1989,INDIANA,HAMILTON,137
1989,INDIANA,HANCOCK,136
1989,INDIANA,HENDRICKS,139
1989,INDIANA,HOWARD,142.1
1989,INDIANA,JOHNSON,135
1989,INDIANA,MADISON,142.1
1989,INDIANA,MARION,137
1989,INDIANA,MORGAN,141.1
1989,INDIANA,RUSH,136
1989,INDIANA,SHELBY,134
1989,INDIANA,TIPTON,140.1
1989,INDIANA,BLACKFORD,118.9
1989,INDIANA,DELAWARE,131
1989,INDIANA,FAYETTE,124.9
1989,INDIANA,HENRY,113.9
1989,INDIANA,JAY,106.8
1989,INDIANA,RANDOLPH,117.9
1989,INDIANA,UNION,125.9
1989,INDIANA,WAYNE,118.9
1989,INDIANA,CARROLL,145.1
1989,INDIANA,CASS,142.1
1989,INDIANA,ELKHART,135
1989,INDIANA,FULTON,133
1989,INDIANA,KOSCIUSKO,128
1989,INDIANA,MARSHALL,125.9
1989,INDIANA,MIAMI,136
1989,INDIANA,ST. JOSEPH,133
1989,INDIANA,WABASH,139
1989,INDIANA,ADAMS,117.9
1989,INDIANA,ALLEN,115.9
1989,INDIANA,DE KALB,117.9
1989,INDIANA,HUNTINGTON,128
1989,INDIANA,LAGRANGE,121.9
1989,INDIANA,NOBLE,119.9
1989,INDIANA,STEUBEN,115.9
1989,INDIANA,WELLS,118.9
1989,INDIANA,WHITLEY,120.9
1989,INDIANA,BENTON,143.1
1989,INDIANA,JASPER,136
1989,INDIANA,LA PORTE,136
1989,INDIANA,LAKE,123.9
1989,INDIANA,NEWTON,138
1989,INDIANA,PORTER,135
1989,INDIANA,PULASKI,125.9
1989,INDIANA,STARKE,128
1989,INDIANA,WHITE,144.1
1989,INDIANA,BROWN,124.9
1989,INDIANA,CRAWFORD,115.9
1989,INDIANA,FLOYD,121.9
1989,INDIANA,HARRISON,124.9
1989,INDIANA,JACKSON,114.9
1989,INDIANA,LAWRENCE,121.9
1989,INDIANA,MONROE,123.9
1989,INDIANA,ORANGE,117.9
1989,INDIANA,PERRY,119.9
1989,INDIANA,WASHINGTON,115.9
1989,INDIANA,CLARK,124.9
1989,INDIANA,DEARBORN,132
1989,INDIANA,FRANKLIN,123.9
1989,INDIANA,JEFFERSON,114.9
1989,INDIANA,JENNINGS,131
1989,INDIANA,OHIO,108.8
1989,INDIANA,RIPLEY,123.9
1989,INDIANA,SCOTT,114.9
1989,INDIANA,SWITZERLAND,131
1989,INDIANA,DAVIESS,140.1
1989,INDIANA,DUBOIS,137
1989,INDIANA,GIBSON,134
1989,INDIANA,GREENE,131
1989,INDIANA,KNOX,140.1
1989,INDIANA,MARTIN,129
1989,INDIANA,PIKE,140.1
1989,INDIANA,POSEY,141.1
1989,INDIANA,SPENCER,127
1989,INDIANA,SULLIVAN,136
1989,INDIANA,VANDERBURGH,139
1989,INDIANA,WARRICK,125.9
1989,INDIANA,CLAY,140.1
1989,INDIANA,FOUNTAIN,138
1989,INDIANA,MONTGOMERY,144.1
1989,INDIANA,OWEN,133
1989,INDIANA,PARKE,132
1989,INDIANA,PUTNAM,135
1989,INDIANA,TIPPECANOE,139
1989,INDIANA,VERMILLION,136
1989,INDIANA,VIGO,133
1989,INDIANA,WARREN,144.1
1988,INDIANA,BARTHOLOMEW,79.1
1988,INDIANA,BOONE,89.1
1988,INDIANA,CLINTON,95.1
1988,INDIANA,DECATUR,90.1
1988,INDIANA,GRANT,93.1
1988,INDIANA,HAMILTON,85.1
1988,INDIANA,HANCOCK,85.1
1988,INDIANA,HENDRICKS,80.1
1988,INDIANA,HOWARD,97.1
1988,INDIANA,JOHNSON,85.1
1988,INDIANA,MADISON,87.1
1988,INDIANA,MARION,79.1
1988,INDIANA,MORGAN,80.1
1988,INDIANA,RUSH,93.1
1988,INDIANA,SHELBY,80.1
1988,INDIANA,TIPTON,105.1
1988,INDIANA,BLACKFORD,78.1
1988,INDIANA,DELAWARE,80.1
1988,INDIANA,FAYETTE,76.1
1988,INDIANA,HENRY,76.1
1988,INDIANA,JAY,70.1
1988,INDIANA,RANDOLPH,73.1
1988,INDIANA,UNION,88.1
1988,INDIANA,WAYNE,68.1
1988,INDIANA,CARROLL,90.1
1988,INDIANA,CASS,84.1
1988,INDIANA,ELKHART,89.1
1988,INDIANA,FULTON,72.1
1988,INDIANA,KOSCIUSKO,82.1
1988,INDIANA,MARSHALL,87.1
1988,INDIANA,MIAMI,80.1
1988,INDIANA,ST. JOSEPH,85.1
1988,INDIANA,WABASH,75.1
1988,INDIANA,ADAMS,85.1
1988,INDIANA,ALLEN,100.1
1988,INDIANA,DE KALB,65.1
1988,INDIANA,HUNTINGTON,80.1
1988,INDIANA,LAGRANGE,80.1
1988,INDIANA,NOBLE,92.1
1988,INDIANA,STEUBEN,70.1
1988,INDIANA,WELLS,90.1
1988,INDIANA,WHITLEY,80.1
1988,INDIANA,BENTON,74.1
1988,INDIANA,JASPER,62.1
1988,INDIANA,LA PORTE,86.1
1988,INDIANA,LAKE,55.1
1988,INDIANA,NEWTON,65.1
1988,INDIANA,PORTER,70.1
1988,INDIANA,PULASKI,70.1
1988,INDIANA,STARKE,70.1
1988,INDIANA,WHITE,83.1
1988,INDIANA,BROWN,82.1
1988,INDIANA,CRAWFORD,73.1
1988,INDIANA,FLOYD,70.1
1988,INDIANA,HARRISON,71.1
1988,INDIANA,JACKSON,74.1
1988,INDIANA,LAWRENCE,70.1
1988,INDIANA,MONROE,75.1
1988,INDIANA,ORANGE,78.1
1988,INDIANA,PERRY,77.1
1988,INDIANA,WASHINGTON,75.1
1988,INDIANA,CLARK,80.1
1988,INDIANA,DEARBORN,87.1
1988,INDIANA,FRANKLIN,86.1
1988,INDIANA,JEFFERSON,88.1
1988,INDIANA,JENNINGS,90.1
1988,INDIANA,OHIO,80.1
1988,INDIANA,RIPLEY,95.1
1988,INDIANA,SCOTT,93.1
1988,INDIANA,SWITZERLAND,83.1
1988,INDIANA,DAVIESS,92.1
1988,INDIANA,DUBOIS,89.1
1988,INDIANA,GIBSON,87.1
1988,INDIANA,GREENE,80.1
1988,INDIANA,KNOX,93.1
1988,INDIANA,MARTIN,80.1
1988,INDIANA,PIKE,87.1
1988,INDIANA,POSEY,102.1
1988,INDIANA,SPENCER,92.1
1988,INDIANA,SULLIVAN,90.1
1988,INDIANA,VANDERBURGH,92.1
1988,INDIANA,WARRICK,95.1
1988,INDIANA,CLAY,92.1
1988,INDIANA,FOUNTAIN,80.1
1988,INDIANA,MONTGOMERY,84.1
1988,INDIANA,OWEN,78.1
1988,INDIANA,PARKE,80.1
1988,INDIANA,PUTNAM,82.1
1988,INDIANA,TIPPECANOE,85.1
1988,INDIANA,VERMILLION,89.1
1988,INDIANA,VIGO,91.1
1988,INDIANA,WARREN,76.1
1987,INDIANA,BARTHOLOMEW,135.2
1987,INDIANA,BOONE,144.2
1987,INDIANA,CLINTON,147.2
1987,INDIANA,DECATUR,146.2
1987,INDIANA,GRANT,147.2
1987,INDIANA,HAMILTON,145.2
1987,INDIANA,HANCOCK,144.2
1987,INDIANA,HENDRICKS,143.2
1987,INDIANA,HOWARD,148.2
1987,INDIANA,JOHNSON,141.2
1987,INDIANA,MADISON,150.2
1987,INDIANA,MARION,136.2
1987,INDIANA,MORGAN,143.2
1987,INDIANA,RUSH,146.2
1987,INDIANA,SHELBY,142.2
1987,INDIANA,TIPTON,146.2
1987,INDIANA,BLACKFORD,132.2
1987,INDIANA,DELAWARE,141.2
1987,INDIANA,FAYETTE,135.2
1987,INDIANA,HENRY,136.2
1987,INDIANA,JAY,129.2
1987,INDIANA,RANDOLPH,133.2
1987,INDIANA,UNION,133.2
1987,INDIANA,WAYNE,130.2
1987,INDIANA,CARROLL,146.2
1987,INDIANA,CASS,137.2
1987,INDIANA,ELKHART,128.2
1987,INDIANA,FULTON,125.2
1987,INDIANA,KOSCIUSKO,124.2
1987,INDIANA,MARSHALL,126.2
1987,INDIANA,MIAMI,137.2
1987,INDIANA,ST. JOSEPH,128.2
1987,INDIANA,WABASH,140.2
1987,INDIANA,ADAMS,133.2
1987,INDIANA,ALLEN,124.2
1987,INDIANA,DE KALB,104.1
1987,INDIANA,HUNTINGTON,132.2
1987,INDIANA,LAGRANGE,120.2
1987,INDIANA,NOBLE,113.1
1987,INDIANA,STEUBEN,109.1
1987,INDIANA,WELLS,134.2
1987,INDIANA,WHITLEY,118.2
1987,INDIANA,BENTON,143.2
1987,INDIANA,JASPER,138.2
1987,INDIANA,LA PORTE,137.2
1987,INDIANA,LAKE,127.2
1987,INDIANA,NEWTON,138.2
1987,INDIANA,PORTER,134.2
1987,INDIANA,PULASKI,130.2
1987,INDIANA,STARKE,118.2
1987,INDIANA,WHITE,144.2
1987,INDIANA,BROWN,109.1
1987,INDIANA,CRAWFORD,101.1
1987,INDIANA,FLOYD,103.1
1987,INDIANA,HARRISON,104.1
1987,INDIANA,JACKSON,120.2
1987,INDIANA,LAWRENCE,111.1
1987,INDIANA,MONROE,119.2
1987,INDIANA,ORANGE,122.2
1987,INDIANA,PERRY,105.1
1987,INDIANA,WASHINGTON,108.1
1987,INDIANA,CLARK,109.1
1987,INDIANA,DEARBORN,116.2
1987,INDIANA,FRANKLIN,132.2
1987,INDIANA,JEFFERSON,115.1
1987,INDIANA,JENNINGS,122.2
1987,INDIANA,OHIO,105.1
1987,INDIANA,RIPLEY,128.2
1987,INDIANA,SCOTT,118.2
1987,INDIANA,SWITZERLAND,111.1
1987,INDIANA,DAVIESS,138.2
1987,INDIANA,DUBOIS,125.2
1987,INDIANA,GIBSON,138.2
1987,INDIANA,GREENE,136.2
1987,INDIANA,KNOX,145.2
1987,INDIANA,MARTIN,125.2
1987,INDIANA,PIKE,129.2
1987,INDIANA,POSEY,136.2
1987,INDIANA,SPENCER,113.1
1987,INDIANA,SULLIVAN,138.2
1987,INDIANA,VANDERBURGH,129.2
1987,INDIANA,WARRICK,119.2
1987,INDIANA,CLAY,142.2
1987,INDIANA,FOUNTAIN,140.2
1987,INDIANA,MONTGOMERY,147.2
1987,INDIANA,OWEN,126.2
1987,INDIANA,PARKE,139.2
1987,INDIANA,PUTNAM,140.2
1987,INDIANA,TIPPECANOE,142.2
1987,INDIANA,VERMILLION,149.2
1987,INDIANA,VIGO,137.2
1987,INDIANA,WARREN,142.2
1986,INDIANA,BARTHOLOMEW,135.8
1986,INDIANA,BOONE,129.8
1986,INDIANA,CLINTON,128.8
1986,INDIANA,DECATUR,134.8
1986,INDIANA,GRANT,133.8
1986,INDIANA,HAMILTON,119.8
1986,INDIANA,HANCOCK,119.8
1986,INDIANA,HENDRICKS,126.8
1986,INDIANA,HOWARD,134.8
1986,INDIANA,JOHNSON,122.8
1986,INDIANA,MADISON,133.8
1986,INDIANA,MARION,115.8
1986,INDIANA,MORGAN,130.8
1986,INDIANA,RUSH,125.8
1986,INDIANA,SHELBY,119.8
1986,INDIANA,TIPTON,130.8
1986,INDIANA,BLACKFORD,119.8
1986,INDIANA,DELAWARE,122.8
1986,INDIANA,FAYETTE,113.8
1986,INDIANA,HENRY,112.8
1986,INDIANA,JAY,115.8
1986,INDIANA,RANDOLPH,113.8
1986,INDIANA,UNION,121.8
1986,INDIANA,WAYNE,116.8
1986,INDIANA,CARROLL,128.8
1986,INDIANA,CASS,119.8
1986,INDIANA,ELKHART,127.8
1986,INDIANA,FULTON,107.9
1986,INDIANA,KOSCIUSKO,118.8
1986,INDIANA,MARSHALL,117.8
1986,INDIANA,MIAMI,123.8
1986,INDIANA,ST. JOSEPH,121.8
1986,INDIANA,WABASH,127.8
1986,INDIANA,ADAMS,131.8
1986,INDIANA,ALLEN,129.8
1986,INDIANA,DE KALB,109.9
1986,INDIANA,HUNTINGTON,127.8
1986,INDIANA,LAGRANGE,117.8
1986,INDIANA,NOBLE,119.8
1986,INDIANA,STEUBEN,113.8
1986,INDIANA,WELLS,134.8
1986,INDIANA,WHITLEY,121.8
1986,INDIANA,BENTON,111.8
1986,INDIANA,JASPER,113.8
1986,INDIANA,LA PORTE,127.8
1986,INDIANA,LAKE,110.9
1986,INDIANA,NEWTON,107.9
1986,INDIANA,PORTER,117.8
1986,INDIANA,PULASKI,106.9
1986,INDIANA,STARKE,107.9
1986,INDIANA,WHITE,109.9
1986,INDIANA,BROWN,105.9
1986,INDIANA,CRAWFORD,103.9
1986,INDIANA,FLOYD,107.9
1986,INDIANA,HARRISON,99.9
1986,INDIANA,JACKSON,113.8
1986,INDIANA,LAWRENCE,115.8
1986,INDIANA,MONROE,114.8
1986,INDIANA,ORANGE,121.8
1986,INDIANA,PERRY,103.9
1986,INDIANA,WASHINGTON,111.8
1986,INDIANA,CLARK,107.9
1986,INDIANA,DEARBORN,113.8
1986,INDIANA,FRANKLIN,116.8
1986,INDIANA,JEFFERSON,111.8
1986,INDIANA,JENNINGS,119.8
1986,INDIANA,OHIO,99.9
1986,INDIANA,RIPLEY,120.8
1986,INDIANA,SCOTT,121.8
1986,INDIANA,SWITZERLAND,97.9
1986,INDIANA,DAVIESS,132.8
1986,INDIANA,DUBOIS,125.8
1986,INDIANA,GIBSON,121.8
1986,INDIANA,GREENE,115.8
1986,INDIANA,KNOX,127.8
1986,INDIANA,MARTIN,121.8
1986,INDIANA,PIKE,123.8
1986,INDIANA,POSEY,127.8
1986,INDIANA,SPENCER,118.8
1986,INDIANA,SULLIVAN,129.8
1986,INDIANA,VANDERBURGH,120.8
1986,INDIANA,WARRICK,113.8
1986,INDIANA,CLAY,135.8
1986,INDIANA,FOUNTAIN,120.8
1986,INDIANA,MONTGOMERY,131.8
1986,INDIANA,OWEN,122.8
1986,INDIANA,PARKE,119.8
1986,INDIANA,PUTNAM,129.8
1986,INDIANA,TIPPECANOE,121.8
1986,INDIANA,VERMILLION,132.8
1986,INDIANA,VIGO,131.8
1986,INDIANA,WARREN,125.8
1985,INDIANA,BARTHOLOMEW,132.8
1985,INDIANA,BOONE,133.8
1985,INDIANA,CLINTON,132.8
1985,INDIANA,DECATUR,133.8
1985,INDIANA,GRANT,142.9
1985,INDIANA,HAMILTON,126.8
1985,INDIANA,HANCOCK,142.9
1985,INDIANA,HENDRICKS,136.9
1985,INDIANA,HOWARD,142.9
1985,INDIANA,JOHNSON,135.9
1985,INDIANA,MADISON,138.9
1985,INDIANA,MARION,133.8
1985,INDIANA,MORGAN,134.8
1985,INDIANA,RUSH,145.9
1985,INDIANA,SHELBY,133.8
1985,INDIANA,TIPTON,134.8
1985,INDIANA,BLACKFORD,127.8
1985,INDIANA,DELAWARE,126.8
1985,INDIANA,FAYETTE,133.8
1985,INDIANA,HENRY,126.8
1985,INDIANA,JAY,118.7
1985,INDIANA,RANDOLPH,124.8
1985,INDIANA,UNION,135.9
1985,INDIANA,WAYNE,128.8
1985,INDIANA,CARROLL,128.8
1985,INDIANA,CASS,126.8
1985,INDIANA,ELKHART,110.7
1985,INDIANA,FULTON,114.7
1985,INDIANA,KOSCIUSKO,94.6
1985,INDIANA,MARSHALL,93.6
1985,INDIANA,MIAMI,128.8
1985,INDIANA,ST. JOSEPH,108.7
1985,INDIANA,WABASH,117.7
1985,INDIANA,ADAMS,117.7
1985,INDIANA,ALLEN,124.8
1985,INDIANA,DE KALB,106.7
1985,INDIANA,HUNTINGTON,118.7
1985,INDIANA,LAGRANGE,106.7
1985,INDIANA,NOBLE,106.7
1985,INDIANA,STEUBEN,106.7
1985,INDIANA,WELLS,122.8
1985,INDIANA,WHITLEY,100.6
1985,INDIANA,BENTON,134.8
1985,INDIANA,JASPER,118.7
1985,INDIANA,LA PORTE,118.7
1985,INDIANA,LAKE,114.7
1985,INDIANA,NEWTON,132.8
1985,INDIANA,PORTER,103.7
1985,INDIANA,PULASKI,110.7
1985,INDIANA,STARKE,94.6
1985,INDIANA,WHITE,124.8
1985,INDIANA,BROWN,106.7
1985,INDIANA,CRAWFORD,102.6
1985,INDIANA,FLOYD,104.7
1985,INDIANA,HARRISON,101.6
1985,INDIANA,JACKSON,121.8
1985,INDIANA,LAWRENCE,115.7
1985,INDIANA,MONROE,104.7
1985,INDIANA,ORANGE,115.7
1985,INDIANA,PERRY,100.6
1985,INDIANA,WASHINGTON,104.7
1985,INDIANA,CLARK,112.7
1985,INDIANA,DEARBORN,120.8
1985,INDIANA,FRANKLIN,126.8
1985,INDIANA,JEFFERSON,124.8
1985,INDIANA,JENNINGS,133.8
1985,INDIANA,OHIO,104.7
1985,INDIANA,RIPLEY,122.8
1985,INDIANA,SCOTT,120.8
1985,INDIANA,SWITZERLAND,107.7
1985,INDIANA,DAVIESS,114.7
1985,INDIANA,DUBOIS,108.7
1985,INDIANA,GIBSON,114.7
1985,INDIANA,GREENE,114.7
1985,INDIANA,KNOX,120.8
1985,INDIANA,MARTIN,108.7
1985,INDIANA,PIKE,112.7
1985,INDIANA,POSEY,123.8
1985,INDIANA,SPENCER,108.7
1985,INDIANA,SULLIVAN,110.7
1985,INDIANA,VANDERBURGH,122.8
1985,INDIANA,WARRICK,108.7
1985,INDIANA,CLAY,134.8
1985,INDIANA,FOUNTAIN,136.9
1985,INDIANA,MONTGOMERY,134.8
1985,INDIANA,OWEN,128.8
1985,INDIANA,PARKE,118.7
1985,INDIANA,PUTNAM,128.8
1985,INDIANA,TIPPECANOE,128.8
1985,INDIANA,VERMILLION,136.9
1985,INDIANA,VIGO,129.8
1985,INDIANA,WARREN,138.9
1984,INDIANA,BARTHOLOMEW,128.2
1984,INDIANA,BOONE,137.2
1984,INDIANA,CLINTON,139.2
1984,INDIANA,DECATUR,130.2
1984,INDIANA,GRANT,129.2
1984,INDIANA,HAMILTON,127.2
1984,INDIANA,HANCOCK,116.2
1984,INDIANA,HENDRICKS,120.2
1984,INDIANA,HOWARD,131.2
1984,INDIANA,JOHNSON,118.2
1984,INDIANA,MADISON,130.2
1984,INDIANA,MARION,124.2
1984,INDIANA,MORGAN,120.2
1984,INDIANA,RUSH,130.2
1984,INDIANA,SHELBY,125.2
1984,INDIANA,TIPTON,130.2
1984,INDIANA,BLACKFORD,120.2
1984,INDIANA,DELAWARE,122.2
1984,INDIANA,FAYETTE,127.2
1984,INDIANA,HENRY,122.2
1984,INDIANA,JAY,120.2
1984,INDIANA,RANDOLPH,121.2
1984,INDIANA,UNION,124.2
1984,INDIANA,WAYNE,120.2
1984,INDIANA,CARROLL,125.2
1984,INDIANA,CASS,125.2
1984,INDIANA,ELKHART,112.2
1984,INDIANA,FULTON,115.2
1984,INDIANA,KOSCIUSKO,108.1
1984,INDIANA,MARSHALL,104.1
1984,INDIANA,MIAMI,123.2
1984,INDIANA,ST. JOSEPH,103.1
1984,INDIANA,WABASH,109.1
1984,INDIANA,ADAMS,124.2
1984,INDIANA,ALLEN,116.2
1984,INDIANA,DE KALB,94.1
1984,INDIANA,HUNTINGTON,120.2
1984,INDIANA,LAGRANGE,106.1
1984,INDIANA,NOBLE,108.1
1984,INDIANA,STEUBEN,100.1
1984,INDIANA,WELLS,129.2
1984,INDIANA,WHITLEY,107.1
1984,INDIANA,BENTON,118.2
1984,INDIANA,JASPER,102.1
1984,INDIANA,LA PORTE,116.2
1984,INDIANA,LAKE,104.1
1984,INDIANA,NEWTON,114.2
1984,INDIANA,PORTER,108.1
1984,INDIANA,PULASKI,101.1
1984,INDIANA,STARKE,92.1
1984,INDIANA,WHITE,114.2
1984,INDIANA,BROWN,113.2
1984,INDIANA,CRAWFORD,98.1
1984,INDIANA,FLOYD,108.2
1984,INDIANA,HARRISON,104.1
1984,INDIANA,JACKSON,114.2
1984,INDIANA,LAWRENCE,112.2
1984,INDIANA,MONROE,113.2
1984,INDIANA,ORANGE,99.1
1984,INDIANA,PERRY,103.1
1984,INDIANA,WASHINGTON,95.1
1984,INDIANA,CLARK,110.1
1984,INDIANA,DEARBORN,101.1
1984,INDIANA,FRANKLIN,124.2
1984,INDIANA,JEFFERSON,100.1
1984,INDIANA,JENNINGS,115.2
1984,INDIANA,OHIO,90.1
1984,INDIANA,RIPLEY,108.1
1984,INDIANA,SCOTT,94.1
1984,INDIANA,SWITZERLAND,92.1
1984,INDIANA,DAVIESS,119.2
1984,INDIANA,DUBOIS,98.1
1984,INDIANA,GIBSON,114.2
1984,INDIANA,GREENE,113.2
1984,INDIANA,KNOX,114.2
1984,INDIANA,MARTIN,118.2
1984,INDIANA,PIKE,110.2
1984,INDIANA,POSEY,115.2
1984,INDIANA,SPENCER,103.1
1984,INDIANA,SULLIVAN,110.1
1984,INDIANA,VANDERBURGH,108.1
1984,INDIANA,WARRICK,105.1
1984,INDIANA,CLAY,111.2
1984,INDIANA,FOUNTAIN,126.2
1984,INDIANA,MONTGOMERY,136.2
1984,INDIANA,OWEN,110.2
1984,INDIANA,PARKE,113.2
1984,INDIANA,PUTNAM,119.2
1984,INDIANA,TIPPECANOE,125.2
1984,INDIANA,VERMILLION,130.2
1984,INDIANA,VIGO,104.1
1984,INDIANA,WARREN,127.2
1983,INDIANA,BARTHOLOMEW,56.7
1983,INDIANA,BOONE,93.5
1983,INDIANA,CLINTON,85.5
1983,INDIANA,DECATUR,71.6
1983,INDIANA,GRANT,73.6
